Beitelan,CHINA-CS-1_07,CHINA-CS-A-1_07,A,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_1/_/_,贝特兰手选赤霞珠,Beitelan,Red Wine,2012,13.00%,,,,,,
"GeLiya 2013cabernet sauvignon red wine, the language of flowers - quills grass ",CHINA-CS-1_08,CHINA-CS-A-1_08,A,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_1/_/_,戈丽雅2013赤霞珠干红葡萄酒花之语-刺儿草,"GeLiya 2013cabernet sauvignon red wine, the language of flowers - quills grass ",Red Wine,2013,1350.00%,,,,,,
臣禹酒庄有机干红葡萄酒（窖藏级）,CHINA-CS-1_09,CHINA-CS-A-1_09,A,China>Xinjiang>Heyi>,CabernetSauvignon_0.8/Merlot_0.2/_,臣禹酒庄有机干红葡萄酒（窖藏级）,,Red Wine,2013,13.00%,,,,,,
夏尊赤霞珠干红葡萄酒,CHINA-CS-1_10,CHINA-CS-A-1_10,A,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_0.85/Merlot_0.15/_,夏尊赤霞珠干红葡萄酒,XIA ZUN cabernet sauvignon dry red wine,Red Wine,2014,13.40%,3,,,,,
夏尊干红葡萄酒,CHINA-CS-1_11,CHINA-CS-A-1_11,A,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_0.8/Merlot_0.1/CabernetGernischt_0.05,夏尊干红葡萄酒,XIA ZUN cabernet sauvignon dry red wine,Red Wine,2014,13.40%,2.5,,,,,
Helan Mountain Special Reserve Cabernet Sauvignon,CHINA-CS-2_01,CHINA-CS-B-2_01,B,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_0.9/Merlot_0.1/_,贺兰山珍藏赤霞珠,Helan Mountain Special Reserve Cabernet Sauvignon,Red Wine,2012,14.00%,3.6,,,,,
Chateau Changyu Moser XV,CHINA-CS-2_02,CHINA-CS-B-2_02,B,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_0.8/Merlot_0.15/Syrah_0.05,张裕摩塞尔十五世酒庄干红葡萄酒,Chateau Changyu Moser XV,Red Wine,2010,13.00%,4,,,,,
Moser Family Cabernet Sauvignon,CHINA-CS-2_03,CHINA-CS-B-2_03,B,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_0.8/Merlot_0.2,摩塞尔家族赤霞珠干红葡萄酒,Moser Family Cabernet Sauvignon,Red Wine,2010,12.50%,4,,,,,
甄歌赤霞珠2012,CHINA-CS-2_04,CHINA-CS-B-2_04,B,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_0.9/Merlot_0.05/CabernetGernischt_0.05,静嘉 2012,ZhenGe 2012,Red Wine,2012,13.50%,4,,,,,
NIYA Winemaker Cabernet Sauvignon Dry Red Wine Resreve,CHINA-CS-2_05,CHINA-CS-B-2_05,B,China>XinjiangTianshanMountain>MaheGrapeGarden>,CabernetSauvignon_1/_/_,尼雅酿酒师珍藏赤霞珠干红,NIYA Winemaker Cabernet Sauvignon Dry Red Wine Resreve,Red Wine,2013,13.50%,,,,,,
千红裕 铂金级赤霞珠干红,CHINA-CS-2_06,CHINA-CS-B-2_06,B,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_1/_/_, 千红裕    铂金级赤霞珠干红,,Red Wine,2013,13.30%,3.5,,,,,
千红裕 钻石级赤霞珠干红,CHINA-CS-2_07,CHINA-CS-B-2_07,B,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_0.7/Merlot_0.3/_, 千红裕    钻石级赤霞珠干红,,Red Wine,2013,13.30%,3.8,,,,,
Shengtang CS Dry Red Wine,CHINA-CS-2_08,CHINA-CS-B-2_08,B,China>Yantai>Penglai>,CabernetSauvignon_1/_/_,盛唐赤霞珠干红葡萄酒,Shengtang CS Dry Red Wine,Red Wine,2011,13.50%,,,,,,
Pushang Cabernet Sauvignon,CHINA-CS-2_09,CHINA-CS-B-2_09,B,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_1/_/_,蒲尚赤霞珠,Pushang Cabernet Sauvignon,Red Wine,2013,14.10%,,,,,,
Chateau Ryden,CHINA-CS-2_10,CHINA-CS-B-2_10,B,China>Beijing>FangshanDistrict>,CabernetSauvignon_1/_/_,瑞登堡干型红葡萄酒,Chateau Ryden,Red Wine,2013,13.00%,,,,,,
Yuange 2013 Collection Cabernet Sauvignon dry red wine,CHINA-CS-3_01,CHINA-CS-B-3_01,B,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_1/_/_,原歌2013珍藏.赤霞珠干红葡萄酒,Yuange 2013 Collection Cabernet Sauvignon dry red wine,Red Wine,2013,14.00%,,,,,,
Yuange 2012 Collection Cabernet Sauvignon dry red wine,CHINA-CS-3_02,CHINA-CS-B-3_02,B,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_1/_/_,原歌2012珍藏.赤霞珠干红葡萄酒,Yuange 2012 Collection Cabernet Sauvignon dry red wine,Red Wine,2012,14.00%,,,,,,
DELONG Cabernet Sauvignon Organic Dry Red Wine ,CHINA-CS-3_03,CHINA-CS-B-3_03,B,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_0.85/Merlot_0.15/_,赤霞珠有机干红葡萄酒,Cabernet Sauvignon Organic Dry Red Wine ,Red Wine,2012,14.00%,1.5,,,,,
"Kanaan Pretty Pony, Ningxia Helan Moutain",CHINA-CS-3_04,CHINA-CS-B-3_04,B,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_0.9/Merlot_0.1/_,"迦南美地小马驹红葡萄酒, 宁夏贺兰山东麓","Kanaan Pretty Pony, Ningxia Helan Moutain",Red Wine,2013,14.00%,,,,,,
"Roshan
 preferred
 dry red
 wine",CHINA-CS-3_05,CHINA-CS-B-3_05,B,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_1/_/_,罗山手选级干红葡萄酒,"Roshan
 preferred
 dry red
 wine",Red Wine,2012,12.50%,,,,,,
Goldentimesfazenda Gold Period Cabernet Sauvignon,CHINA-CS-3_06,CHINA-CS-B-3_06,B,China>Shandong>Yantai>,CabernetSauvignon_1/_/_,金色时代生态小葡冬酿赤霞珠干红葡萄酒,Coldentimesfazenda Gold Period Cabernet Sauvignon,Red Wine,2013,12.50%,,,,,,
新疆唐庭霞露赤霞珠干红葡萄酒,CHINA-CS-3_07,CHINA-CS-B-3_07,B,China>northernoffshootofMtTianshan>Changjidistrict>,CabernetSauvignon_0.9/_/_,新疆唐庭霞露赤霞珠干红葡萄酒,Cabernet Sauvignon Dry Red Wine,Red Wine,2013,13.00%,,,,,,
聖威蘭 2013,CHINA-CS-3_08,CHINA-CS-B-3_08,B,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_0.85/Merlot_0.15/_,聖威蘭,,Red Wine,2013,14.00%,,,,,,
威蘭尼诺 2013,CHINA-CS-3_09,CHINA-CS-B-3_09,B,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_0.8/Merlot_0.2/_,威蘭尼诺,,Red Wine,2013,14.00%,,,,,,
聖威蘭 2014,CHINA-CS-3_10,CHINA-CS-B-3_10,B,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_0.85/Merlot_0.15/_,聖威蘭,,Red Wine,2014,13.50%,,,,,,
威蘭尼诺 2014,CHINA-CS-4_01,CHINA-CS-B-4_01,B,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_0.8/Merlot_0.2/_/_,威蘭尼诺,,Red Wine,2014,13.00%,,,,,,
贺兰芳华赤霞珠,CHINA-CS-4_02,CHINA-CS-B-4_02,B,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_0.8/Merlot_0.2/_/_,贺兰芳华赤霞珠,Cabernet Sauvignon,Red Wine,2012,15.00%,3,,,,,
Hansen 2008,CHINA-CS-4_03,CHINA-CS-B-4_03,B,China>WestChina>Wuhai>,CabernetSauvignon_0.7/CabernetGernischt_0.25/CabernetFranc_0.05,庄园2008干红葡萄酒,Hansen 2008,Red Wine,2008,14.00%,,,,,,
LAN CUI,CHINA-CS-4_04,CHINA-CS-B-4_04,B,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_0.8/Merlot_0.2/_,览翠,LAN CUI,Red Wine,2012,13.00%,》3/L,,,,,
YuanRun Cabernet Sauvignon Dry Wine,CHINA-CS-4_05,CHINA-CS-C-4_05,C,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_0.85/Merlot_0.15/_,圆润珍藏赤霞珠干红葡萄酒,YuanRun Cabernet Sauvignon Dry Wine,Red Wine,2013,13.50%,2.66,,,,,
紫轩陈酿赤霞珠干红葡萄酒,CHINA-CS-4_06,CHINA-CS-C-4_06,C,China>TheHexiCorridor>Jiayuguan>,CabernetSauvignon_0.85/Merlot_0.15/_,陈酿赤霞珠干红葡萄酒,,Red Wine,,13.00%,,,,,,
"Kanaan Black Beauty, Ningxia Helan Moutain",CHINA-CS-4_07,CHINA-CS-C-4_07,C,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_0.7/Merlot_0.3/_,"迦南美地黑骏马红葡萄酒, 宁夏贺兰山东麓","Kanaan Black Beauty, Ningxia Helan Moutain",Red Wine,2011,14.00%,,,,,,
Chateau Hedong Cabernet Sauvignon,CHINA-CS-4_08,CHINA-CS-C-4_08,C,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_0.8/CabernetFranc_0.1/CabernetGernischt_0.1,贺东庄园赤霞珠干红,Chateau Hedong Cabernet Sauvignon,Red Wine,2012,12.50%,3,,,,,
Chateau Hedong Selection Cabernet Sauvignon,CHINA-CS-4_09,CHINA-CS-C-4_09,C,China>Ningxia>EastHelanMountainWineRegion>,CabernetSauvignon_0.9/CabernetFranc_0.1/_,贺东庄园窖藏赤霞珠干红,Chateau Hedong Selection Cabernet Sauvignon,Red Wine,2013,12.50%,3,,,,,
Moser Family Merlot,CHINA-ME-1_01,CHINA-ME-A-1_01,A,China>Ningxia>EastHelanMountainWineRegion>,Merlot_0.85/CabernetSauvignon_0.15/_,摩塞尔家族美乐干红葡萄酒,Moser Family Merlot,Red Wine,2010,12.90%,5.7,,,,,
Great wall Desert Fox Merlot,CHINA-ME-1_02,CHINA-ME-A-1_02,A,China>Ningxia>Yinchuan>,Merlot_1/_/_,长城沙狐梅鹿辄干红葡萄酒,Great wall Desert Fox Merlot,Red Wine,2013,13.00%,,,,,,
Huahao Winery Melot 2013,CHINA-ME-1_03,CHINA-ME-A-1_03,A,China>Ningxia>Qingtongxia>,Merlot_1/_/_,华昊酒庄梅鹿辄2013,Huahao Winery Melot 2013,Red Wine,2013,13.00%,4,,,,,
"XIXIA KING
Envoy of Merlot Dry Red Wine
",CHINA-ME-1_04,CHINA-ME-A-1_04,A,China>Ningxia>EastHelanMountainWineRegion>,Merlot_1/_/_,西夏王外交使者美乐干红,"XIXIA KING
Envoy of Merlot Dry Red Wine
",Red Wine,2013,12.00%,2,,,,,
XIXI KING Dry Red wine Merlot,CHINA-ME-1_05,CHINA-ME-A-1_05,A,China>Ningxia>EastHelanMountainWineRegion>,Merlot_1/_/_,西夏王玉泉国际酒庄美乐干红（典藏）,XIXI KING Dry Red wine Merlot,Red Wine,2012,12.50%,2,,,,,
Yellow River Merlot,CHINA-ME-1_06,CHINA-ME-A-1_06,A,China>WestChina>Wuhai>,Merlot_1/_/_,黄河梅鹿辄干红葡萄酒,Yellow River Merlot,Red Wine,2012,12.50%,,,,,,
Great wall Gobi vineyard  Merlot and  Cabernet Sauvignon,CHINA-ME-1_07,CHINA-ME-A-1_07,A,China>Ningxia>EastHelanMountainWineRegion>,Merlot_0.7/CabernetSauvignon_0.3/_,长城大漠葡园梅鹿辄/赤霞珠干红葡萄酒,Great wall Gobi vineyard  Merlot and  Cabernet Sauvignon,Red Wine,2012,13.00%,,,,,,
YuanRun Merlot Dry Wine,CHINA-ME-1_08,CHINA-ME-C-1_08,C,China>Ningxia>EastHelanMountainWineRegion>,Merlot_0.85/CabernetSauvignon_0.15/_,圆润珍藏梅鹿辄干红葡萄酒,YuanRun Merlot Dry Wine,Red Wine,2013,13.00%,2.58,,,,,
Densiho Reserve Red Wine ,CHINA-ME-1_09,CHINA-ME-C-1_09,C,China>Beijing>Fangshan>,Merlot_0.8/CabernetSauvignon_0.13/PetitVerdot_0.07,丹世红珍藏版干红葡萄酒,Densiho Reserve Red Wine ,Red Wine,2014,12.50%,0.8,,,,,
Great wall Desert Fox Pinot Noir,CHINA-OTR-1_01,CHINA-OTR-A-1_01,A,China>Ningxia>EastHelanMountainWineRegion>,PinotNoir_1/_/_,长城沙狐黑比诺干红葡萄酒,Great wall Desert Fox Pinot Noir,Red Wine,2013,13.00%,,,,,,
Mogaoku Diancang Pinot Noir Dry Red Wine,CHINA-OTR-1_02,CHINA-OTR-A-1_02,A,China>NorthwestChina>DunHuang>,PinotNoir_0.85/Merlot_0.15/_,莫高窟典藏黑比诺干红葡萄酒,Mogaoku Diancang Pinot Noir Dry Red Wine,Red Wine,2013,13.00%,230,,,,,
Mogaoku Zhencang Pinot Noir Dry Red Wine,CHINA-OTR-1_03,CHINA-OTR-A-1_03,A,China>NorthwestChina>DunHuang>,PinotNoir_0.85/Merlot_0.16/_,莫高窟珍藏黑比诺干红葡萄酒,Mogaoku Zhencang Pinot Noir Dry Red Wine,Red Wine,2013,13.00%,230,,,,,
紫尚手选蛇龙珠干红葡萄酒,CHINA-OTR-1_04,CHINA-OTR-A-1_04,A,China>Ningxia>EastHelanMountainWineRegion>,CabernetGernischt_0.85/_/_,紫尚手选蛇龙珠干红葡萄酒,Cabernet Gernischt,Red Wine,2013,14.60%,,,,,,
Shengtang Marselan Dry Red Wine,CHINA-OTR-1_05,CHINA-OTR-A-1_05,A,China>Yantai>Penglai,Marselan_1/_/_,盛唐马瑟兰干红葡萄酒,Shengtang Marselan Dry Red Wine,Red Wine,2011,13.00%,,,,,,
Weilong Organic Wine Marselan,CHINA-OTR-1_06,CHINA-OTR-A-1_06,A,China>Ningxia>EastHelanMountainWineRegion>,Marselan_1/_/_,威龙有机葡萄酒玛瑟兰,Weilong Organic Wine Marselan,Red Wine,2012,13.00%,11,,,,,
"XIXIA KING
Dry red wine
Cabernet Gernischt ",CHINA-OTR-1_07,CHINA-OTR-A-1_07,A,China>Ningxia>EastHelanMountainWineRegion>,CabernetGernischt_1/_/_,西夏王玉泉国际酒庄蛇龙珠干红（上品）,"XIXIA KING
Dry red wine
Cabernet Gernischt ",Red Wine,2013,12.00%,2,,,,,
Chateau Hedong Cabernet Franc,CHINA-OTR-1_08,CHINA-OTR-A-1_08,A,China>Ningxia>EastHelanMountainWineRegion>,CabernetFranc_0.82/Shiraz_0.08/CabernetGernischt_0.1,贺东庄园品丽珠干红,Chateau Hedong Cabernet Franc,Red Wine,2014,13.00%,3.1,,,,,
Pushang Marselan,CHINA-OTR-2_01,CHINA-OTR-B-2_01,B,China>Ningxia>EastHelanMountainWineRegion>,Marselan_0.9/CabernetSauvignon_0.1/_,蒲尚马瑟兰,Pushang Marselan,Red Wine,2013,15.10%,,,,,,
"Chateau Shapotou ,cabernet Gernischt2013",CHINA-OTR-2_02,CHINA-OTR-B-2_02,B,China>Ningxia>EastHelanMountainWineRegion>,CabernetGernischt_1/_/_,沙坡头蛇龙珠2013,"Chateau Shapotou ,cabernet Gernischt2013",,2013,13.00%,4,,,,,
HE LAN STONE,CHINA-OTR-2_03,CHINA-OTR-B-2_03,B,China>Ningxia>EastHelanMountainWineRegion>,PinotNoir_0.5/CabernetFranc_0.5/_,贺兰石,HE LAN STONE,Red Wine,2014,13.00%,》3/L,,,,,
Mogaoku Chicailixuan Cabernet Sauvignon Dry Red Wine,CHINA-OTR-2_04,CHINA-OTR-B-2_04,B,China>NorthwestChina>DunHuang>,CabernetSauvignon_0.85/Merlot_0.15/_,莫高窟迟采粒选木桶陈酿赤霞珠干红葡萄酒,Mogaoku Chicailixuan Cabernet Sauvignon Dry Red Wine,Sweet Wine,2012,14.00%,240,,,,,
Ruan Yun Shiraz Dry Wine,CHINA-OTR-2_05,CHINA-OTR-C-2_05,C,China>Ningxia>EastHelanMountainWineRegion>,Shiraz_0.85/CabernetSauvignon_0.1/Merlot_0.05,圆润珍藏西拉干红葡萄酒,Ruan Yun Shiraz Dry Wine,Red Wine,2013,13.00%,2.72,,,,,
Chateau Ruifeng Auzias Syrah reserva,CHINA-OTR-2_06,CHINA-OTR-C-2_06,C,China>Yantai>Penglai>,Shiraz_0.9/CabernetSauvignon_0.05/Merlot_0.05,瑞枫-奥塞斯酒庄窖藏西拉,,Red Wine,2011,13.00%,3.5g/L,,,,,
Chateau Hedong latitude 38°N,CHINA-OTR-2_07,CHINA-OTR-C-2_07,C,China>Ningxia>EastHelanMountainWineRegion>,CabernetFranc_0.6/CabernetSauvignon_0.3/CabernetGernischt_0.1,贺东庄园北纬38°特级干红,Chateau Hedong latitude 38°N,Red Wine,2012,12.50%,2.6,,,,,
Chateau Ruifeng Auzias Cabernet Franc,CHINA-OTR-2_08,CHINA-OTR-C-2_08,C,China>Yantai>Penglai>,CabernetFranc_0.9/CabernetSauvignon_0.05/Merlot_0.05,瑞枫-奥塞斯酒庄窖藏品丽珠,,Red Wine,2011,13.00%,3.5g/L,,,,,
西拉有机干红葡萄酒,CHINA-OTR-2_09,CHINA-OTR-C-2_09,C,China>Ningxia>EastHelanMountainWineRegion>,Shiraz_0.85/CabernetSauvignon_0.15/_,西拉有机干红葡萄酒,Shiraz Organic Dry Red Wine ,Red Wine,2012,14.00%,1.5,,,,,
小白山晚摘山葡萄酒,CHINA-DESS-1_01,CHINA-DESS-A-1_01,A,China>Jilin>,_/_/_,晚摘山葡萄酒,,Sweet Wine,2014,10.00%,,,,,,
紫轩冰白葡萄酒,CHINA-DESS-1_02,CHINA-DESS-B-1_02,B,China>TheHexiCorridor>Jiayuguan>,Vidal_1/_/_,紫轩冰白葡萄酒,,Sweet Wine,2011,10.00%,150,,,,,
Chateau Ruifeng Auzias Syrah Sweet,CHINA-DESS-1_03,CHINA-DESS-B-1_03,B,China>Yantai>Penglai>,Shiraz_1/_/_,瑞枫-奥塞斯酒庄西拉甜红(窖藏),,Sweet Wine,2009,16.00%,65g/L,,,,,
嘉峪雪利利口酒,CHINA-DESS-1_04,CHINA-DESS-B-1_04,B,China>TheHexiCorridor>Jiayuguan>,_/_/_,嘉峪雪利利口酒,,Sweet Wine,2008,18.00%,85,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
